time,ax,ay,az,aT
5.3430,-3.5328,-8.1272,-10.6400,13.847
5.3540,-3.6158,-8.0247,-10.9762,14.069
5.3620,-3.5993,-7.8528,-10.8803,13.893
5.3720,-3.1841,-7.1991,-9.9802,12.711
5.3880,-2.9527,-6.4764,-8.6687,11.216
5.4040,-3.1117,-5.8153,-7.4600,9.958
5.4080,-3.3570,-5.4145,-6.4651,9.077
5.4520,-3.1299,-4.8813,-5.4972,7.990
5.4560,-2.8219,-4.2924,-4.7865,7.021
5.4580,-2.3581,-3.8275,-4.4914,6.355
5.4610,-1.8080,-3.3665,-4.3611,5.798
5.4630,-1.7492,-2.7592,-3.9283,5.109
5.4660,-1.6716,-1.8502,-2.8242,3.767
5.4740,-1.0809,-0.3623,-1.4819,1.870
5.4830,-0.5316,1.5835,-0.3938,1.716
5.5200,-0.2738,3.2692,1.2322,3.504
5.5240,-0.5837,3.6864,2.9532,4.759
5.5270,-0.1309,3.5368,7.5241,8.315
5.5300,1.6012,4.0501,10.1480,11.043
5.5340,2.0120,3.6737,10.0698,10.906
5.5440,1.7361,3.7455,10.0061,10.824
5.5880,-0.0006,-3.5317,9.9494,10.558
5.5900,0.5068,-5.4031,9.8991,11.289
5.5930,1.2167,-5.1626,9.8719,11.207
5.5940,0.0941,-4.4673,9.8486,10.815
5.5960,-1.0326,-3.2332,9.8387,10.408
5.6010,-2.1155,-1.7853,9.8303,10.213
5.6110,-1.8347,0.1203,9.8253,9.996
5.6220,-0.7092,1.8551,9.8328,10.031
5.6660,0.0484,2.9418,9.8504,10.280
5.6690,-0.6770,3.1934,9.8727,10.398
5.6730,-0.0507,2.7767,9.8978,10.280
5.6750,0.1693,1.5745,9.9236,10.049
5.6770,0.0142,0.4127,9.9404,9.949
5.7310,0.2013,-0.4938,9.9501,9.964
5.7330,0.0010,-1.0751,9.5508,9.611
5.7340,-0.2880,-1.3857,7.6465,7.776
5.7360,-0.4961,-1.8285,4.6474,5.019
5.7380,-0.3052,-2.2867,1.7871,2.918
5.7400,0.1870,-2.6361,-0.8128,2.765
5.7410,0.3529,-2.9577,-2.8039,4.091
5.7620,0.2980,-3.0188,-4.3808,5.329
5.7640,0.1184,-2.8185,-6.2499,6.857
5.7700,-0.2671,-2.7588,-8.6143,9.049
5.8140,-0.6190,-2.8392,-11.2014,11.572
5.8150,-1.1352,-2.9390,-13.3889,13.755
5.8170,-1.9394,-3.0874,-15.0617,15.497
5.8190,-2.4130,-3.1911,-16.1541,16.642
5.8220,-2.0901,-3.0297,-16.8162,17.214
5.8440,-2.2887,-3.2384,-16.9665,17.424
5.8460,-1.9030,-3.2943,-16.8712,17.295
5.8500,-1.6173,-3.2693,-17.2216,17.604
5.8610,-1.9462,-3.3853,-17.0697,17.511
5.8890,-1.3980,-3.5422,-16.7061,17.135
5.8930,-1.4168,-3.7498,-16.4365,16.918
5.8950,-1.2606,-3.8839,-15.6983,16.221
5.8990,-1.0790,-4.0818,-15.0701,15.650
5.9210,-0.6416,-4.4565,-14.3311,15.022
5.9230,-0.1459,-4.7590,-13.5122,14.327
5.9290,0.1050,-4.9390,-12.5453,13.483
5.9770,0.1742,-4.9163,-11.1952,12.228
5.9800,-0.1830,-5.1490,-9.4303,10.746
5.9810,-0.3679,-5.1032,-9.2557,10.576
5.9840,-1.0678,-5.1402,-8.7466,10.201
5.9870,-1.0254,-4.8515,-8.5936,9.922
5.9890,-0.9925,-4.5367,-8.5888,9.764
5.9990,-1.0151,-4.0712,-8.3770,9.369
6.0220,-0.9016,-3.2946,-8.0502,8.745
6.0230,-0.7735,-2.8020,-8.0263,8.536
6.0300,-0.6422,-2.0097,-8.3829,8.644
6.0740,-0.4840,-1.5193,-8.7163,8.861
6.0750,-0.2766,-0.9354,-8.7014,8.756
6.0770,-0.2605,-0.2405,-8.2227,8.230
6.0780,-0.5319,0.5827,-7.7756,7.816
6.0790,-0.7499,1.3545,-6.9628,7.133
6.0890,-1.0407,2.0763,-5.4818,5.953
6.0980,-1.6323,2.9663,-3.9178,5.178
6.1190,-2.2367,4.0207,-2.6063,5.288
6.1210,-3.9061,4.0512,-2.2157,6.048
6.1280,-0.9769,4.2201,-1.0513,4.457
6.1910,-0.6408,0.8093,2.2824,2.505
6.1930,5.6848,2.2664,9.7146,11.482
6.1940,12.1067,2.4139,9.9167,15.835
6.1970,10.0215,-0.3819,9.9216,14.107
6.1980,8.0207,-2.2771,9.9333,12.969
6.1990,7.4593,-7.3598,9.9607,14.458
6.2010,5.6360,-7.6156,9.9964,13.773
6.2090,3.5890,-7.6842,10.0715,13.167
6.2200,2.8907,-5.5319,10.1139,11.885
6.2420,2.2901,-2.8985,10.1102,10.764
6.2440,1.9808,0.1050,10.0708,10.264
6.2500,1.4665,2.5232,10.0179,10.434
6.3020,1.2811,3.9044,9.9759,10.789
6.3040,0.6857,4.3743,9.9492,10.890
6.3050,0.3118,4.1244,9.9375,10.764
6.3070,0.3791,3.5128,9.9381,10.548
6.3080,0.1825,2.8589,9.9433,10.348
6.3090,-0.3836,2.1922,9.9465,10.192
6.3170,-1.2858,1.0751,9.9422,10.082
6.3270,-1.6348,-0.0856,7.3131,7.494
6.3530,-1.2184,-0.9806,4.2455,4.524
6.3540,-0.4942,-1.5741,1.6403,2.327
6.3570,0.4052,-1.8975,-0.4068,1.982
6.3670,1.0865,-2.0668,-1.8578,2.984
6.5740,1.2645,-2.4543,-3.7307,4.641
6.5800,0.8075,-3.0579,-5.9594,6.747
6.5860,0.2524,-3.7765,-8.1265,8.965
6.5920,-0.5331,-4.3816,-9.8393,10.784
6.5930,-0.4108,-4.4934,-11.8773,12.705
6.5950,-0.7334,-4.9202,-14.4894,15.320
6.5980,-0.5170,-5.0788,-16.9506,17.703
6.5990,-0.4100,-5.0364,-18.4256,19.106
6.6030,-0.6351,-4.9020,-18.3111,18.966
6.6050,-0.1090,-4.8087,-18.1001,18.728
6.6070,0.0797,-4.8260,-18.0074,18.643
6.6080,-0.2261,-4.7622,-17.5867,18.221
6.6100,-0.2425,-4.9321,-16.6846,17.400
6.6120,-0.5253,-4.7963,-15.5673,16.298
6.6140,-0.5077,-4.6124,-14.0767,14.822
6.6150,-0.4158,-4.7452,-12.3156,13.205
6.6170,1.0095,-3.8376,-10.9165,11.615
6.6190,-0.4998,-5.2611,-11.0503,12.249
6.6210,-0.6936,-6.1744,-10.8607,12.512
6.6230,0.5895,-6.3241,-11.0474,12.743
6.6250,1.7992,-6.3045,-11.8633,13.554
6.6270,0.7498,-7.1220,-11.9187,13.905
6.6280,-1.0115,-7.4002,-11.3748,13.608
6.6300,-0.9680,-6.6033,-9.5629,11.661
6.6320,-1.7017,-5.8935,-8.9064,10.814
6.6340,-2.2092,-5.8105,-8.6206,10.628
6.6360,-1.6652,-5.5506,-8.6925,10.447
6.6580,-0.5509,-5.1082,-8.7365,10.135
6.6590,0.0422,-4.5031,-8.7131,9.808
6.7080,0.2573,-3.7637,-8.6424,9.430
6.7090,0.1796,-2.7943,-8.6078,9.052
6.7110,-0.0859,-1.7719,-7.1907,7.406
6.7120,-0.1172,-0.4148,-4.7788,4.798
6.7140,-0.7274,1.3033,-2.6324,3.026
6.7150,-2.3701,2.3586,-1.8789,3.835
6.7560,-2.4100,2.5860,-0.8856,3.644
6.7570,-0.1162,3.1802,1.7199,3.617
6.7590,2.9175,4.6927,6.4540,8.496
6.7600,3.9153,5.9831,10.2035,12.459
6.7650,3.4910,6.1584,10.1749,12.395
6.8100,2.4412,4.9382,10.1484,11.547
6.8120,1.7478,2.5677,10.1135,10.580
6.8140,3.1634,0.9009,10.0711,10.595
6.8160,5.4706,-0.0885,10.0358,11.430
6.8180,6.5695,0.4649,10.0344,12.003
6.8340,4.8969,1.8520,10.0671,11.347
6.8350,1.6644,3.7619,10.1113,10.916
6.8470,-0.6717,5.1552,10.1571,11.410
6.8800,-1.7109,7.1526,10.2209,12.592
6.8830,-1.5110,8.2499,9.0658,12.350
6.8840,-0.4066,9.0936,10.3966,13.818
6.8850,-1.7218,7.1531,8.9103,11.555
6.8940,-0.9107,6.2408,7.0304,9.445
6.9150,-0.4595,4.2692,4.9356,6.542
6.9180,1.2508,2.4103,3.4808,4.415
6.9240,2.4292,1.1437,2.4258,3.618
6.9540,2.7421,0.4584,1.9693,3.407
6.9560,1.5596,0.0396,-0.5094,1.641
6.9570,2.0274,-0.2359,-4.5268,4.966
6.9630,-1.1175,-1.6977,-3.9339,4.428
6.9740,-3.5694,-2.7371,-3.7016,5.825
7.0050,-3.9787,-2.8663,-3.3293,5.927
7.0070,-2.8906,-3.2592,-2.6566,5.102
7.0100,-1.6328,-4.6664,-2.8882,5.726
7.0140,-0.9432,-5.7800,-3.7186,6.937
7.0800,-0.9591,-6.5314,-6.5701,9.314
7.0840,-1.3785,-7.1397,-9.6270,12.065
7.0860,-1.6130,-7.2496,-12.7320,14.740
7.0880,-1.5185,-7.0273,-14.8952,16.540
7.0900,-1.3246,-6.4652,-15.6548,16.989
7.0930,-1.1937,-5.8230,-15.9304,17.003
7.0950,-0.9580,-5.2946,-15.7166,16.612
7.0970,-1.1012,-4.7612,-14.8690,15.652
7.1060,-1.0865,-4.4134,-13.7510,14.483
7.1130,-0.9894,-4.2100,-12.7335,13.448
7.1440,-1.2295,-4.0870,-11.1234,11.914
7.1460,-1.8745,-4.2055,-9.0081,10.117
7.1490,-0.8892,-5.3771,-5.8661,8.007
7.2180,-0.0981,-5.1195,-5.5307,7.537
7.2210,-0.3795,-4.3570,-4.5637,6.321
7.2230,-1.2934,-3.8216,-2.8799,4.957
7.2250,-2.2092,-3.8936,-2.6110,5.183
7.2270,-2.1928,-4.0076,-3.6801,5.866
7.2290,-0.5477,-4.1048,-5.3875,6.795
7.2310,0.6519,-4.2446,-5.0602,6.637
7.2330,1.9729,-4.1764,-4.8549,6.701
7.2340,2.0999,-4.2439,-5.8000,7.487
7.2440,1.7447,-3.8703,-6.4593,7.730
7.2740,1.2010,-3.6950,-6.5341,7.602
7.2770,1.2008,-2.6732,-6.0466,6.719
7.2790,1.2023,-2.0302,-5.7532,6.218
7.2840,1.3756,-1.5881,-4.0544,4.566
7.3240,0.6383,-0.7299,-1.9056,2.138
7.3260,-0.5820,0.3791,-0.4499,0.828
7.3270,-2.0787,1.4288,1.3507,2.861
7.3290,-3.5902,1.2292,2.8997,4.776
7.3560,-2.8807,1.5458,4.3707,5.458
7.3580,-1.1186,2.2273,6.7108,7.159
7.3590,0.3876,3.5855,10.0351,10.663
7.3660,0.3033,3.8833,9.4230,10.196
7.4100,-0.2471,2.6617,8.3344,8.753
7.4150,-0.2351,1.4286,8.5763,8.698
7.4160,0.6335,0.6478,9.9960,10.037
7.4170,-0.1226,-0.5195,10.5267,10.540
7.4190,-1.2590,-0.4742,10.4027,10.489
7.4210,-1.5468,-0.4250,9.4748,9.610
7.4420,-0.9130,0.1654,7.3310,7.389
7.4440,-0.3882,0.9233,5.4797,5.570
7.4520,-0.0148,1.6699,4.1693,4.491
7.4610,1.6369,1.3024,4.0220,4.533
7.4860,2.4057,2.0070,3.8410,4.957
7.4880,1.8351,2.3645,4.7883,5.647
7.4910,0.6621,2.5001,4.9267,5.564
7.5010,-0.0842,2.6632,4.0513,4.849
7.5100,-0.8697,2.7229,2.5472,3.829
7.5510,-2.0110,2.4665,0.7284,3.265
7.5560,-3.3638,0.5093,-1.3383,3.656
7.5660,-1.9204,3.0330,-2.4823,4.365
7.5710,-1.5831,2.9637,-3.1214,4.586
7.5750,-1.2021,0.5085,-4.3908,4.581
7.5780,-0.0545,0.2327,-4.0020,4.009
7.6210,0.3515,0.3446,-5.0017,5.026
7.6240,-0.1020,-0.1768,-2.8304,2.838
7.6250,0.3584,-0.3379,-1.2224,1.318
7.6270,0.1606,-0.4255,0.1045,0.467
7.6280,0.0402,-0.5134,0.7238,0.888
7.6310,-0.1629,-0.6980,0.6372,0.959
7.6410,-0.6698,-0.6839,0.5173,1.088
7.6660,-0.2640,-1.0291,0.4863,1.168
7.6670,0.2021,-1.2331,0.3857,1.308
7.6690,0.9842,-0.9931,-0.1659,1.408
7.7440,1.5646,-0.8699,-0.5006,1.859
7.7450,1.5688,-0.9135,-1.0031,2.074
7.7460,0.8632,-0.8537,-1.3857,1.842
7.7480,0.2760,-0.3284,-1.7370,1.789
7.7490,-0.6303,-0.0196,-1.6701,1.785
7.7510,-0.8343,0.4113,-1.5554,1.812
7.7520,-1.0407,0.2946,-1.5814,1.916
7.7540,-0.8759,0.3355,-1.6127,1.866
7.7620,-0.3225,0.4512,-1.9050,1.984
