time,ax,ay,az,aT
5.4070,1.2531,-0.8828,0.1105,1.537
5.4090,1.7734,-0.5415,0.3633,1.889
5.4100,2.0607,-0.2828,0.7402,2.208
5.4160,2.1566,-0.0865,1.0769,2.412
5.4250,2.1519,0.0693,1.1950,2.462
5.4480,2.2174,0.2433,1.2583,2.561
5.4500,2.2539,0.4494,1.4380,2.711
5.4550,2.3380,0.8184,1.3783,2.835
5.4960,2.2618,1.2616,0.9779,2.768
5.4980,1.8439,1.4993,0.7607,2.495
5.4990,1.3585,1.5144,0.8465,2.204
5.5000,1.0409,1.5770,1.0614,2.167
5.5050,0.8295,1.6518,1.3075,2.264
5.5160,0.6227,1.6219,1.3471,2.198
5.5250,0.5006,1.6425,1.3260,2.169
5.5460,0.4810,1.6674,1.1603,2.088
5.5490,0.5770,1.6985,0.6954,1.924
5.5570,0.6892,1.6392,0.1130,1.782
5.6330,0.7398,1.6452,-0.5138,1.876
5.6340,0.7850,1.6650,-1.1546,2.173
5.6370,0.6945,1.5659,-1.6050,2.347
5.6390,0.5002,1.4216,-1.7720,2.326
5.6400,0.2653,1.4116,-1.9499,2.422
5.6430,0.0130,1.4470,-2.2613,2.685
5.6440,-0.2497,1.4791,-2.4210,2.848
5.6470,-0.5423,1.4990,-2.5274,2.988
5.6480,-0.8818,1.4987,-2.4787,3.028
5.6550,-1.1624,1.5048,-2.5011,3.142
5.6890,-1.3360,1.5146,-2.3774,3.119
5.6900,-1.4612,1.4259,-2.1329,2.953
5.6920,-1.4871,1.2889,-1.9955,2.803
5.6930,-1.4305,1.1494,-1.8572,2.611
5.7200,-1.3693,1.1101,-1.8423,2.550
5.7230,-1.2232,1.1132,-1.7411,2.401
5.7250,-1.0622,1.1213,-1.6283,2.244
5.7480,-1.0062,1.0604,-1.5872,2.158
5.7490,-0.9502,0.9782,-1.5285,2.048
5.7540,-0.9428,0.9148,-1.4617,1.965
5.8120,-0.9426,0.8789,-1.3993,1.902
5.8150,-0.8713,0.8201,-1.3397,1.796
5.8160,-0.7369,0.8104,-1.4081,1.784
5.8180,-0.4147,1.0284,-1.3824,1.772
5.8190,-0.1892,0.9892,-1.1208,1.507
5.8200,-0.0862,0.8053,-0.8200,1.153
5.8230,-0.0436,0.5654,-0.6012,0.826
5.8330,0.0857,0.3746,-0.5144,0.642
5.8440,0.4316,0.3085,-0.5417,0.758
5.8690,1.0960,0.4105,-0.5870,1.309
5.8710,1.8454,0.5998,-0.5437,2.015
5.8720,2.4235,0.6678,-0.2701,2.528
5.9060,2.7185,0.5311,-0.0089,2.770
5.9080,2.8032,0.1769,0.2732,2.822
5.9100,2.7696,-0.1579,0.9014,2.917
5.9140,2.8402,-0.2958,1.6570,3.301
5.9220,3.1604,-0.1515,2.4548,4.005
5.9430,3.6010,-0.0004,3.1610,4.792
5.9440,3.6785,-0.2811,4.2752,5.647
5.9520,3.0981,-1.0274,4.7654,5.776
6.0010,2.4458,-1.8437,5.4871,6.284
6.0020,2.1159,-2.4265,5.7168,6.561
6.0040,2.0213,-2.5548,5.9113,6.750
6.0050,2.0824,-2.4479,5.9392,6.753
6.0080,1.8420,-2.3152,5.6607,6.387
6.0130,1.3610,-2.2252,5.4014,5.998
6.0220,0.7568,-2.1539,4.7278,5.250
6.0440,0.2623,-2.0220,3.6782,4.205
6.0460,-0.1082,-1.8323,2.3390,2.973
6.0520,-0.4970,-1.7213,1.0373,2.070
6.0830,-0.8839,-1.6446,-0.2378,1.882
6.0850,-1.1226,-1.5572,-1.3193,2.329
6.0860,-1.2724,-1.4329,-2.1159,2.855
6.0940,-1.4490,-1.4104,-2.6748,3.353
6.1010,-1.5968,-1.4777,-3.2173,3.884
6.1120,-1.6513,-1.5663,-3.6810,4.328
6.1220,-1.5829,-1.5514,-4.1700,4.722
6.1430,-1.4834,-1.5203,-4.6662,5.127
6.1450,-1.4067,-1.4851,-5.1094,5.504
6.1550,-1.3543,-1.5189,-5.4296,5.798
6.1800,-1.3305,-1.5711,-5.6993,6.060
6.1820,-1.2284,-1.6019,-5.8371,6.176
6.1840,-1.1672,-1.5807,-5.8179,6.141
6.1950,-1.0602,-1.5747,-5.6844,5.993
6.2010,-0.9847,-1.5768,-5.3845,5.696
6.2120,-0.9183,-1.5537,-4.9142,5.235
6.2210,-0.8056,-1.5870,-4.4076,4.753
6.2420,-0.6840,-1.6004,-4.0461,4.405
6.2440,-0.5001,-1.5166,-3.5768,3.917
6.2950,-0.2849,-1.4599,-2.9793,3.330
6.2970,-0.2398,-1.5799,-2.4077,2.890
6.2990,-0.2310,-1.8146,-1.9401,2.667
6.3000,-0.1763,-2.0080,-1.4536,2.485
6.3010,-0.0693,-2.0213,-0.9194,2.222
6.3020,0.0433,-1.9585,-0.3645,1.993
6.3110,0.0546,-1.8042,0.1106,1.808
6.3200,0.0002,-1.6128,0.5140,1.693
6.3410,-0.0550,-1.3709,0.8893,1.635
6.3420,-0.0150,-1.0768,1.2265,1.632
6.3500,-0.0478,-0.8378,1.3346,1.577
6.3980,-0.0437,-0.7259,1.4980,1.665
6.4000,-0.1550,-0.6626,1.4987,1.646
6.4010,-0.3224,-0.6046,1.3568,1.520
6.4020,-0.6244,-0.6148,1.2908,1.560
6.4040,-1.0950,-0.7152,1.2203,1.789
6.4100,-1.5597,-0.6889,1.3938,2.202
6.4200,-1.6846,-0.5278,1.6824,2.439
6.4490,-1.2644,-0.1839,2.3767,2.698
6.4500,-0.7752,-0.1620,2.6360,2.752
6.4520,-0.1983,-0.2401,2.5668,2.586
6.4810,0.3715,-0.2299,2.3741,2.414
6.4830,0.8037,-0.2679,2.0125,2.183
6.4840,1.0703,-0.4352,1.6474,2.012
6.4940,1.2277,-0.4733,1.4147,1.932
6.4990,1.4586,-0.4219,1.2668,1.977
6.5100,1.6524,-0.2116,1.3570,2.149
6.5190,1.6983,-0.0397,1.4698,2.246
6.5410,1.5272,0.0662,1.5789,2.198
6.5420,1.1602,0.1418,1.6293,2.005
6.5850,0.6433,0.2633,1.6210,1.764
6.5870,0.1490,0.3416,1.4422,1.490
6.5900,-0.2462,0.3003,1.2177,1.278
6.5910,-0.5492,0.3556,0.9700,1.170
6.5930,-0.7563,0.4453,0.5717,1.047
6.6000,-0.8020,0.5080,0.1176,0.957
6.6270,-0.7471,0.4772,-0.4688,1.003
6.6280,-0.4962,0.4382,-1.0335,1.227
6.6300,-0.2142,0.4136,-1.4646,1.537
6.6820,0.0491,0.4378,-2.0624,2.109
6.6840,0.1830,0.4745,-2.5851,2.635
6.6850,0.2230,0.4837,-2.9671,3.014
6.6870,0.1468,0.4802,-3.2541,3.293
6.6890,0.0824,0.4777,-3.4631,3.497
6.6900,0.0559,0.5139,-3.5823,3.619
6.6990,0.0518,0.6003,-3.6629,3.712
6.7250,0.0255,0.6712,-3.7129,3.773
6.7270,-0.0856,0.6692,-3.7383,3.799
6.7280,-0.1639,0.6882,-3.8137,3.879
6.7760,-0.2417,0.7331,-3.8147,3.892
6.7780,-0.2651,0.7373,-3.7424,3.824
6.7790,-0.2812,0.8095,-3.6612,3.760
6.7810,-0.1869,0.9008,-3.5255,3.644
6.7820,-0.1421,0.9074,-3.3050,3.430
6.7880,-0.1015,0.8872,-3.2102,3.332
6.7980,0.0058,0.8825,-3.1253,3.247
6.8330,0.1915,0.9234,-2.8953,3.045
6.8350,0.4052,0.9844,-2.6040,2.813
6.8370,0.5789,1.0584,-2.1887,2.499
6.8380,0.6834,1.1279,-1.6625,2.122
6.9010,0.7711,1.2418,-1.0479,1.799
6.9010,0.9484,1.3766,-0.0871,1.674
6.9020,1.0176,1.4130,0.2002,1.753
6.9030,1.1802,1.3879,0.6794,1.944
6.9040,1.4327,1.3803,1.0485,2.249
6.9050,1.7174,1.3938,1.1788,2.506
6.9060,1.9697,1.4267,1.2083,2.716
6.9270,2.0517,1.4176,1.2307,2.781
6.9290,1.8932,1.2598,1.3340,2.636
6.9420,1.4068,0.9167,1.6712,2.369
6.9870,0.8903,0.5700,2.3238,2.553
6.9890,0.5986,0.4247,3.0167,3.105
6.9900,0.5698,0.5407,3.6822,3.765
6.9910,0.7205,0.5800,4.5232,4.617
6.9930,0.9548,0.3890,5.2817,5.381
6.9960,1.1266,0.0090,5.5213,5.635
7.0080,1.3179,-0.4790,5.4282,5.606
7.0160,1.5055,-0.9242,4.9529,5.258
7.0380,1.7114,-1.2652,4.2960,4.794
7.0390,1.9726,-1.4395,3.8271,4.540
7.0470,2.1657,-1.5995,3.0398,4.061
7.0860,1.9072,-1.6502,2.7510,3.732
7.0880,1.3524,-1.7097,2.4861,3.306
7.0900,0.6373,-1.6752,2.1093,2.768
7.0910,-0.0894,-1.5851,1.6718,2.306
7.0960,-0.6249,-1.4967,1.3175,2.090
7.1080,-0.9523,-1.4797,1.2350,2.150
7.1160,-1.3203,-1.5468,1.0310,2.280
7.1370,-1.8112,-1.7046,0.7651,2.602
7.1390,-2.2571,-1.8482,0.2964,2.932
7.1460,-2.6167,-1.9472,-0.4020,3.286
7.2140,-2.8037,-2.0014,-1.2931,3.679
7.2200,-2.8853,-2.0499,-2.0495,4.090
7.2210,-2.8224,-2.1971,-2.7339,4.502
7.2230,-2.6954,-2.3689,-3.4087,4.949
7.2260,-2.5469,-2.4840,-3.9536,5.319
7.2280,-2.3993,-2.5021,-4.4536,5.644
7.2310,-2.2989,-2.5590,-4.9600,6.036
7.2330,-2.2285,-2.6104,-5.3726,6.375
7.2380,-2.2301,-2.6324,-5.6895,6.654
7.2510,-2.1969,-2.6480,-5.9320,6.858
7.2560,-2.1957,-2.6333,-6.0229,6.930
7.2940,-2.1276,-2.5472,-5.9908,6.849
7.2970,-1.9898,-2.4142,-5.7665,6.561
7.3000,-1.7431,-2.2630,-5.2214,5.952
7.3020,-1.4923,-2.1828,-4.4928,5.213
7.3060,-1.3203,-2.1804,-3.8336,4.604
7.3950,-1.1235,-2.1758,-3.4189,4.205
7.3970,-0.9381,-2.1233,-3.2081,3.960
7.3990,-0.7575,-2.0618,-2.8352,3.587
7.4010,-0.5915,-1.9611,-2.4613,3.202
7.4030,-0.5120,-1.8845,-2.0094,2.802
7.4070,-0.5841,-1.8832,-1.4364,2.439
7.4080,-0.6821,-1.8900,-0.7680,2.151
7.4090,-0.6830,-1.8870,-0.0340,2.007
7.4110,-0.6786,-1.6773,0.8106,1.983
7.4120,-0.8264,-1.4016,1.5452,2.244
7.4150,-1.0345,-1.3278,1.8325,2.488
7.4260,-1.0081,-1.3639,1.9107,2.555
7.4340,-0.7359,-1.3760,1.8763,2.440
7.4590,-0.4720,-1.4376,1.6345,2.227
7.4610,-0.5282,-1.5777,1.2682,2.092
7.4660,-1.0002,-1.8780,1.1196,2.404
7.5040,-1.7513,-2.1795,1.2215,3.051
7.5070,-2.2565,-2.2277,1.4435,3.484
7.5080,-2.5200,-1.9617,2.1597,3.855
7.5100,-2.4444,-1.5713,3.0755,4.231
7.5130,-2.1209,-1.4012,3.9343,4.684
7.5250,-1.3933,-1.3287,4.8423,5.211
7.5350,-0.5538,-1.2770,5.4021,5.579
7.5560,0.2087,-1.2822,5.5910,5.740
7.5580,0.7204,-1.4209,5.2342,5.471
7.5640,0.9208,-1.4056,4.4881,4.792
7.6190,0.8965,-1.1950,3.7825,4.067
7.6210,0.6423,-0.8936,2.5385,2.767
7.6220,0.1406,-0.5511,1.9511,2.032
7.6230,-0.5030,-0.3539,1.8045,1.906
7.6240,-1.1213,-0.0959,1.4755,1.856
7.6250,-1.5879,0.3153,1.0526,1.931
7.6330,-2.0051,0.6726,0.5841,2.194
7.6430,-2.3915,0.8250,0.1768,2.536
7.6770,-2.7649,0.7343,-0.2950,2.876
7.6790,-2.8173,0.5266,-0.7968,2.975
7.6810,-2.5653,0.2777,-1.3158,2.896
7.6830,-1.7291,-0.0174,-1.9734,2.624
7.7330,-1.0739,-0.1652,-2.3541,2.593
7.7350,-0.5796,-0.3705,-2.7765,2.860
7.7360,-0.3328,-0.5872,-3.1790,3.250
7.7380,-0.1351,-0.6934,-3.5104,3.581
7.7390,-0.0586,-0.7110,-3.8395,3.905
7.7440,-0.1187,-0.7125,-4.0818,4.145
7.7540,-0.2809,-0.6663,-4.2146,4.276
7.7630,-0.5167,-0.6135,-4.2785,4.353
7.7860,-0.6542,-0.5490,-4.3031,4.387
7.7870,-0.7273,-0.4541,-4.2896,4.374
7.7920,-0.8138,-0.3944,-4.2675,4.362
7.8790,-0.8364,-0.3912,-4.3406,4.438
7.8800,-0.8259,-0.3635,-4.4103,4.502
7.8810,-0.7274,-0.3477,-4.4661,4.538
7.8830,-0.5886,-0.3291,-4.3719,4.424
7.8850,-0.3984,-0.2841,-4.1583,4.187
7.8860,-0.1931,-0.2689,-3.9487,3.963
7.8880,0.1138,-0.2505,-3.6342,3.645
7.8890,0.4903,-0.0981,-3.0335,3.074
7.8900,0.8410,0.0976,-2.3292,2.478
7.8920,0.9262,0.3491,-1.5238,1.817
7.9190,0.9174,0.4612,-0.6687,1.225
7.9200,1.0627,0.3582,0.1773,1.135
7.9210,1.4865,0.1182,0.9058,1.745
7.9320,2.4000,-0.0098,1.5308,2.847
7.9590,3.6571,0.1157,2.1740,4.256
7.9600,4.7844,0.3904,2.6022,5.460
7.9610,5.3537,0.6345,2.3614,5.886
7.9830,5.2802,0.7941,1.9055,5.669
7.9850,4.8867,0.8953,1.8395,5.298
7.9920,4.2793,1.0575,2.0044,4.842
8.0310,3.5998,1.1898,2.2948,4.432
8.0330,2.7093,1.3618,2.5063,3.934
8.0340,2.1199,1.6409,2.6539,3.772
8.0350,1.6686,1.9286,3.2614,4.140
8.0410,1.1161,2.0970,4.0923,4.732
8.0520,0.3466,2.0365,5.1279,5.528
8.0620,-0.6155,1.7538,6.3390,6.606
8.0870,-1.3692,1.3201,7.4826,7.721
8.0890,-1.6766,0.8883,7.9356,8.159
8.0900,-1.4862,0.4689,7.7633,7.918
8.1280,-1.0916,0.2502,7.3449,7.430
8.1300,-0.7215,0.1744,6.5284,6.570
8.1310,-0.6628,-0.0429,5.5458,5.585
8.1340,-0.8963,-0.3939,4.5362,4.641
8.1410,-1.3090,-0.7896,3.5183,3.836
8.1720,-1.7767,-1.0769,2.3773,3.157
8.1730,-2.0493,-1.3212,1.3121,2.769
8.1740,-2.2529,-1.5146,0.1967,2.722
8.1950,-2.3752,-1.7480,-0.7259,3.037
8.1980,-2.3518,-1.9907,-1.4725,3.415
8.2120,-2.3184,-2.2618,-1.9320,3.771
8.2140,-2.2398,-2.5359,-2.3005,4.091
8.2200,-2.3014,-2.7955,-2.6468,4.485
8.2300,-2.4180,-3.1444,-3.1198,5.046
8.2400,-2.5177,-3.3908,-3.6431,5.578
8.2730,-2.4856,-3.5644,-4.2585,6.084
8.2740,-2.4087,-3.6405,-4.7632,6.461
8.2760,-2.2540,-3.6655,-5.2387,6.779
8.2800,-2.0799,-3.6214,-5.6143,6.997
8.3130,-1.9062,-3.5448,-5.8833,7.128
8.3150,-1.8154,-3.3764,-5.9504,7.078
8.3170,-1.3900,-3.3413,-5.8207,6.854
8.3210,-1.1567,-3.1818,-5.5493,6.501
8.3300,-1.1468,-3.0527,-5.3980,6.307
8.3520,-1.1487,-3.0267,-4.8543,5.835
8.3540,-1.2021,-3.0385,-4.5822,5.628
8.3600,-1.1229,-2.9919,-4.3494,5.397
8.4110,-0.8664,-2.8056,-4.0847,5.031
8.4130,-0.5904,-2.6250,-3.8513,4.698
8.4140,-0.3853,-2.5229,-3.6534,4.457
8.4150,-0.1887,-2.4512,-3.4785,4.260
8.4170,0.0988,-2.3304,-3.1519,3.921
8.4190,0.4030,-2.1747,-2.6226,3.431
8.4290,0.7335,-1.9950,-1.9496,2.884
8.4550,0.8815,-1.7566,-1.0840,2.244
8.4560,0.8082,-1.5399,-0.1297,1.744
8.4630,0.7302,-1.4430,0.7243,1.772
8.5060,0.6986,-1.3822,1.5199,2.170
8.5090,0.9734,-1.1735,2.1858,2.665
8.5100,1.2935,-0.8522,2.8363,3.232
8.5120,1.4577,-0.5183,3.2490,3.599
8.5130,1.1755,-0.2537,3.2670,3.481
8.5230,0.4404,-0.2091,3.1398,3.177
8.5280,-0.4804,-0.3246,2.8801,2.938
8.5380,-1.3634,-0.4726,2.4971,2.884
8.5790,-2.1080,-0.5718,2.3399,3.201
8.5850,-2.6820,-0.5907,2.5434,3.743
8.5860,-2.9677,-0.6299,2.9261,4.215
8.5880,-2.8524,-0.7945,3.3477,4.469
8.5890,-2.4906,-1.0820,3.6337,4.536
8.6200,-1.6567,-1.3791,3.8507,4.413
8.6210,-0.7550,-1.6946,4.2270,4.616
8.6230,-0.0863,-2.0271,4.4589,4.899
8.6280,0.4808,-2.2688,4.4948,5.058
8.6380,0.9210,-2.2576,4.4621,5.085
8.6780,1.0643,-2.1521,3.9877,4.655
8.6790,0.8904,-1.9367,3.4791,4.080
8.6800,0.4310,-1.8363,2.6086,3.219
8.6810,-0.3788,-1.7189,1.8264,2.537
8.6990,-1.1526,-1.6802,1.4151,2.481
8.7000,-1.8402,-1.6537,0.8118,2.604
8.7080,-2.1969,-1.5121,-0.0778,2.668
8.7180,-2.5232,-1.3165,-0.9598,3.003
8.7280,-2.6503,-1.2976,-1.7279,3.420
8.7650,-2.5917,-1.4361,-2.3382,3.774
8.7660,-2.3036,-1.5299,-2.9178,4.020
8.7680,-1.8717,-1.6126,-3.2602,4.091
8.7690,-1.3173,-1.7585,-3.2813,3.949
8.7770,-0.7388,-1.8608,-3.3592,3.911
8.8170,-0.2457,-1.8844,-3.3950,3.891
8.8180,0.1066,-1.8937,-3.3579,3.857
8.8200,0.3728,-1.8665,-3.2895,3.800
8.8220,0.6250,-1.7679,-3.1959,3.705
8.8270,0.8694,-1.5596,-3.0743,3.555
8.8370,1.0165,-1.3905,-2.8335,3.316
8.8720,1.0706,-1.2639,-2.6781,3.149
8.8740,1.0846,-1.0865,-2.6695,3.079
8.8760,1.1841,-0.8247,-2.6659,3.031
8.8770,1.3093,-0.6074,-2.6212,2.992
8.9130,1.3739,-0.4325,-2.5753,2.951
8.9160,1.4474,-0.2892,-2.4963,2.900
8.9170,1.4163,-0.1642,-2.4033,2.794
8.9180,1.4206,0.0102,-2.3897,2.780
8.9270,1.4650,0.2130,-2.4912,2.898
8.9360,1.5981,0.4954,-2.6152,3.105
8.9620,1.6126,0.6543,-2.6080,3.135
8.9640,1.6346,0.8077,-2.5028,3.096
8.9660,1.6404,1.0029,-2.3192,3.013
8.9780,1.6674,1.1562,-2.1034,2.923
9.0290,1.8448,1.2629,-1.8245,2.886
9.0320,2.1481,1.3674,-1.2732,2.847
9.0330,2.3506,1.4334,-0.5898,2.816
9.0350,2.4268,1.4451,-0.0962,2.826
9.0360,2.4366,1.3850,0.3851,2.829
9.0370,2.1477,1.3218,0.6711,2.610
9.0470,1.7494,1.1334,0.8714,2.259
9.0550,1.2287,0.8952,1.2764,1.985
9.0880,0.8377,0.7270,2.1987,2.463
9.0890,0.6099,0.8575,2.6251,2.828
9.0910,0.3152,1.1318,2.6950,2.940
9.1270,-0.0056,1.3603,2.6030,2.937
9.1290,-0.4256,1.4620,2.3825,2.828
9.1310,-0.8199,1.4728,1.9405,2.570
9.1320,-1.0060,1.3260,1.6130,2.318
9.1350,-0.9674,1.2295,1.4883,2.159
9.1450,-0.8153,1.1928,1.3655,1.988
9.1560,-0.5680,1.2867,1.7513,2.246
9.1880,-0.2198,1.3874,2.4301,2.807
9.1890,0.2019,1.3706,3.1835,3.472
9.1900,0.5883,1.3596,3.8330,4.109
9.2520,1.0033,1.1676,4.3118,4.578
9.2530,1.2101,0.7298,4.5357,4.751
9.2550,1.3260,0.2828,4.2917,4.501
9.2560,1.7039,0.0286,3.7959,4.161
9.2570,2.0062,-0.1064,3.2424,3.814
9.2590,2.1018,-0.2234,2.7692,3.484
9.2600,1.9033,-0.3278,2.4681,3.134
9.2680,1.4006,-0.3795,2.1893,2.627
9.2750,0.7280,-0.4547,1.9712,2.150
9.2960,-0.0296,-0.6003,1.6758,1.780
9.2970,-0.7731,-0.8298,1.3620,1.772
9.3050,-1.3618,-1.0463,0.9775,1.976
9.3330,-1.6959,-1.1351,0.5234,2.107
9.3360,-1.7808,-1.1903,0.1199,2.145
9.3370,-1.7330,-1.2742,-0.3229,2.175
9.3460,-1.6364,-1.4131,-0.8344,2.318
9.3540,-1.3772,-1.5963,-1.2887,2.471
9.3980,-1.0946,-1.7629,-1.7090,2.688
9.4000,-0.7986,-1.9088,-2.1102,2.955
9.4020,-0.5301,-2.0588,-2.4593,3.251
9.4040,-0.3197,-2.1648,-2.6973,3.473
9.4060,-0.1354,-2.2818,-2.9035,3.695
9.4430,0.0256,-2.3588,-3.0800,3.880
9.4450,0.2224,-2.4281,-3.1068,3.949
9.4460,0.4178,-2.4639,-3.1585,4.028
9.4480,0.5215,-2.5218,-3.1951,4.104
9.4540,0.6036,-2.5666,-3.2582,4.191
9.4640,0.6738,-2.5739,-3.2757,4.220
9.4730,0.7680,-2.5425,-3.4021,4.316
9.4970,0.7944,-2.4240,-3.5141,4.342
9.4990,0.6725,-2.3782,-3.5880,4.357
9.5030,0.4715,-2.2992,-3.6632,4.351
9.5390,0.2728,-2.2230,-3.7602,4.377
9.5410,0.0501,-2.1618,-3.8031,4.375
9.5430,-0.1762,-2.0700,-3.7296,4.269
9.5440,-0.4684,-1.9453,-3.3121,3.870
9.5530,-0.8919,-1.7222,-2.6763,3.305
9.5860,-1.3144,-1.4861,-1.7607,2.653
9.5890,-1.8400,-1.3106,-0.6956,2.364
9.5900,-2.2512,-1.2784,0.4781,2.633
9.6280,-2.2439,-1.1978,1.0356,2.746
9.6300,-1.8268,-1.0462,1.1853,2.416
9.6310,-1.3788,-0.9201,1.1492,2.017
9.6320,-1.0512,-0.8752,1.0275,1.711
9.6330,-0.9610,-0.7537,0.6809,1.398
9.6450,-1.0701,-0.5473,0.1590,1.212
9.6520,-1.2317,-0.3413,-0.1250,1.284
9.6810,-1.3926,-0.1450,-0.1242,1.406
9.6820,-1.6377,-0.0762,0.2165,1.654
9.6840,-2.0234,-0.2391,0.5426,2.109
9.7640,-2.5170,-0.5046,0.6623,2.651
9.7660,-3.1323,-0.7074,0.9109,3.338
9.7680,-3.5345,-0.7659,0.9790,3.747
9.7700,-3.3788,-0.6306,1.1837,3.635
9.7720,-2.5911,-0.4021,1.6296,3.087
9.7740,-1.3154,-0.1587,1.9961,2.396
9.7760,0.1092,0.0236,2.7397,2.742
9.7780,1.2628,-0.0197,3.8246,4.028
9.7800,2.0430,-0.4607,4.5712,5.028
9.7820,2.4156,-0.9122,4.6051,5.280
9.8180,2.7469,-1.1479,4.1866,5.137
9.8200,2.8434,-1.2728,3.6190,4.775
9.8220,2.6447,-1.3157,2.9360,4.165
9.8260,2.2205,-1.2905,2.2717,3.429
9.9450,1.6098,-1.1245,1.6920,2.592
9.9490,1.0098,-0.9130,0.9827,1.679
9.9510,0.4367,-0.8072,0.2843,0.961
9.9540,-0.1512,-0.7840,-0.4111,0.898
9.9570,-0.5358,-0.7315,-1.0788,1.409
9.9600,-0.8551,-0.7590,-1.6863,2.037
9.9620,-0.9985,-0.7746,-2.2220,2.556
9.9660,-0.9799,-0.8382,-2.7659,3.052
9.9680,-0.7498,-0.8242,-3.2332,3.420
9.9710,-0.3625,-0.7637,-3.6561,3.753
9.9740,0.0371,-0.6651,-4.0490,4.103
9.9770,0.3460,-0.6104,-4.3174,4.374
9.9800,0.5271,-0.5864,-4.3951,4.465
9.9820,0.6292,-0.5356,-4.3919,4.469
9.9840,0.4883,-0.3398,-4.2391,4.281
9.9870,0.4734,-0.2734,-4.1870,4.223
9.9940,0.2609,-0.0933,-4.1245,4.134
10.0070,-0.0499,0.1429,-3.9653,3.968
10.0120,-0.5279,0.3908,-3.5042,3.565
10.0460,-0.9770,0.6460,-2.8884,3.117
10.0490,-1.2284,0.9482,-2.3846,2.845
10.0510,-1.1220,1.2441,-1.9776,2.592
10.0530,-0.7871,1.3983,-1.5340,2.220
10.1500,-0.3775,1.4641,-1.1773,1.916
10.1510,-0.0037,1.5390,-0.7349,1.705
10.1520,0.3070,1.6575,-0.1492,1.692
10.1530,0.4519,1.7364,0.4993,1.862
10.1540,0.4975,1.7680,1.0624,2.122
10.1560,0.6344,1.8359,1.4432,2.420
10.1580,0.9663,1.9998,1.6272,2.753
10.1600,1.1996,2.0763,1.7895,2.992
10.1610,1.3689,2.0295,1.8236,3.053
10.1620,1.4394,1.9123,1.8161,3.005
10.1630,1.4481,1.7625,1.7793,2.893
10.1830,1.4319,1.6169,1.5098,2.635
10.1840,1.4036,1.5090,1.1848,2.377
10.1890,1.2467,1.5282,0.5705,2.053
10.2330,1.0073,1.6162,0.1297,1.909
10.2340,0.9166,1.6765,-0.1896,1.920
10.2350,0.8427,1.6154,-0.4597,1.879
10.2360,0.6682,1.3983,-0.4941,1.627
10.2790,0.3197,1.0288,-0.2073,1.097
10.2800,-0.1186,0.5453,0.3860,0.679
10.2810,-0.4476,-0.0435,1.1267,1.213
10.2820,-0.5090,-0.5401,1.9438,2.081
10.2830,-0.0950,-0.7554,2.7092,2.814
10.2920,0.8625,-0.8944,3.2776,3.505
10.3080,1.8337,-1.2480,3.7693,4.374
10.3100,2.7301,-1.6793,4.1484,5.242
10.3350,3.2487,-2.1745,4.0366,5.619
10.3370,3.5008,-2.5584,3.5517,5.605
10.3380,3.6013,-2.7996,2.8215,5.364
10.3480,3.5084,-2.8693,2.0383,4.969
10.3990,3.2268,-2.8401,1.2687,4.482
10.4010,2.6281,-2.6710,0.5933,3.794
10.4020,1.8501,-2.4763,0.1696,3.096
10.4030,1.0479,-2.4126,-0.1230,2.633
10.4050,0.3186,-2.3710,-0.2603,2.406
10.4080,-0.3016,-2.3222,-0.3067,2.362
10.4190,-0.7233,-2.3371,-0.3939,2.478
10.4500,-0.9943,-2.3147,-0.6473,2.601
10.4520,-1.1052,-2.2369,-1.0362,2.702
10.4540,-1.0824,-2.2437,-1.5773,2.948
10.4590,-1.0242,-2.2736,-2.2404,3.352
10.5190,-0.9387,-2.3282,-2.7938,3.756
10.5210,-0.8312,-2.2889,-3.4246,4.202
10.5220,-0.7442,-2.1419,-3.9368,4.543
10.5240,-0.7209,-1.9743,-4.1798,4.678
10.5260,-0.7334,-1.8074,-4.2207,4.650
10.5270,-0.7314,-1.6142,-4.1457,4.509
10.5290,-0.7712,-1.4397,-3.9285,4.255
10.5550,-0.7940,-1.2603,-3.6379,3.931
10.5580,-0.7305,-1.0253,-3.4151,3.640
10.5590,-0.5519,-0.7765,-3.2139,3.352
10.5670,-0.4023,-0.4983,-2.9427,3.012
10.6130,-0.3018,-0.2893,-2.7190,2.751
10.6150,-0.2486,-0.2022,-2.5514,2.571
10.6170,-0.2370,-0.1117,-2.5843,2.598
10.6180,-0.2144,-0.0314,-2.5420,2.551
10.6190,-0.1790,0.0531,-2.3922,2.400
10.6410,-0.2470,0.1043,-1.9992,2.017
10.6420,-0.3676,0.0562,-1.5747,1.618
10.6470,-0.3726,-0.0618,-1.3559,1.407
10.6930,-0.1383,-0.0409,-1.0448,1.055
10.6940,0.1804,-0.0119,-0.7282,0.750
10.6960,0.4243,-0.0498,-0.4712,0.636
10.6970,0.5225,-0.1075,-0.2357,0.583
10.6990,0.5152,-0.1658,-0.1823,0.571
10.7070,0.4500,-0.2290,-0.2612,0.568
10.7160,0.2206,-0.2926,-0.3914,0.536
10.7390,-0.0918,-0.3932,-0.5303,0.666
10.7410,-0.3618,-0.4786,-0.5261,0.798
10.7460,-0.5483,-0.4912,-0.4729,0.875
10.8010,-0.7010,-0.4673,-0.3016,0.895
10.8030,-0.8167,-0.4992,-0.0501,0.959
10.8040,-0.9061,-0.5776,0.0844,1.078
